Date,fund,price,Asset_Class
2020-09-13,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-14,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-15,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-16,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-17,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-18,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-19,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-20,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-21,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-22,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-23,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-24,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-25,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-26,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-27,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-28,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-29,L&G Cash Trust I Acc,0.9849,Bonds
2020-09-30,L&G Cash Trust I Acc,0.9849,Bonds
2020-10-01,L&G Cash Trust I Acc,0.9849,Bonds
2020-10-02,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-03,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-04,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-05,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-06,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-07,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-08,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-09,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-10,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-11,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-12,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-13,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-14,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-15,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-16,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-17,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-18,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-19,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-20,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-21,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-22,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-23,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-24,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-25,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-26,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-27,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-28,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-29,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-30,L&G Cash Trust I Acc,0.9848,Bonds
2020-10-31,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-01,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-02,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-03,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-04,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-05,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-06,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-07,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-08,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-09,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-10,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-11,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-12,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-13,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-14,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-15,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-16,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-17,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-18,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-19,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-20,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-21,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-22,L&G Cash Trust I Acc,0.9848,Bonds
2020-11-23,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-24,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-25,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-26,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-27,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-28,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-29,L&G Cash Trust I Acc,0.9847,Bonds
2020-11-30,L&G Cash Trust I Acc,0.9847,Bonds
2020-12-01,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-02,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-03,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-04,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-05,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-06,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-07,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-08,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-09,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-10,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-11,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-12,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-13,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-14,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-15,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-16,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-17,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-18,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-19,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-20,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-21,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-22,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-23,L&G Cash Trust I Acc,0.9849,Bonds
2020-12-24,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-25,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-26,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-27,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-28,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-29,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-30,L&G Cash Trust I Acc,0.9848,Bonds
2020-12-31,L&G Cash Trust I Acc,0.9848,Bonds
2021-01-01,L&G Cash Trust I Acc,0.9848,Bonds
2021-01-02,L&G Cash Trust I Acc,0.9848,Bonds
2021-01-03,L&G Cash Trust I Acc,0.9848,Bonds
2021-01-04,L&G Cash Trust I Acc,0.9848,Bonds
2021-01-05,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-06,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-07,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-08,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-09,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-10,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-11,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-12,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-13,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-14,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-15,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-16,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-17,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-18,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-19,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-20,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-21,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-22,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-23,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-24,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-25,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-26,L&G Cash Trust I Acc,0.9847,Bonds
2021-01-27,L&G Cash Trust I Acc,0.9846,Bonds
2021-01-28,L&G Cash Trust I Acc,0.9846,Bonds
2021-01-29,L&G Cash Trust I Acc,0.9846,Bonds
2021-01-30,L&G Cash Trust I Acc,0.9846,Bonds
2021-01-31,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-01,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-02,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-03,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-04,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-05,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-06,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-07,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-08,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-09,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-10,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-11,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-12,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-13,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-14,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-15,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-16,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-17,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-18,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-19,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-20,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-21,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-22,L&G Cash Trust I Acc,0.9846,Bonds
2021-02-23,L&G Cash Trust I Acc,0.9845,Bonds
2021-02-24,L&G Cash Trust I Acc,0.9845,Bonds
2021-02-25,L&G Cash Trust I Acc,0.9845,Bonds
2021-02-26,L&G Cash Trust I Acc,0.9845,Bonds
2021-02-27,L&G Cash Trust I Acc,0.9845,Bonds
2021-02-28,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-01,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-02,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-03,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-04,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-05,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-06,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-07,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-08,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-09,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-10,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-11,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-12,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-13,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-14,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-15,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-16,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-17,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-18,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-19,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-20,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-21,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-22,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-23,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-24,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-25,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-26,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-27,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-28,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-29,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-30,L&G Cash Trust I Acc,0.9845,Bonds
2021-03-31,L&G Cash Trust I Acc,0.9845,Bonds
2021-04-01,L&G Cash Trust I Acc,0.9845,Bonds
2021-04-02,L&G Cash Trust I Acc,0.9845,Bonds
2021-04-03,L&G Cash Trust I Acc,0.9845,Bonds
2021-04-04,L&G Cash Trust I Acc,0.9845,Bonds
2021-04-05,L&G Cash Trust I Acc,0.9845,Bonds
2021-04-06,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-07,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-08,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-09,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-10,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-11,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-12,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-13,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-14,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-15,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-16,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-17,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-18,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-19,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-20,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-21,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-22,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-23,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-24,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-25,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-26,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-27,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-28,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-29,L&G Cash Trust I Acc,0.9844,Bonds
2021-04-30,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-01,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-02,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-03,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-04,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-05,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-06,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-07,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-08,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-09,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-10,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-11,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-12,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-13,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-14,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-15,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-16,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-17,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-18,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-19,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-20,L&G Cash Trust I Acc,0.9844,Bonds
2021-05-21,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-22,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-23,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-24,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-25,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-26,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-27,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-28,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-29,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-30,L&G Cash Trust I Acc,0.9843,Bonds
2021-05-31,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-01,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-02,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-03,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-04,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-05,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-06,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-07,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-08,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-09,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-10,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-11,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-12,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-13,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-14,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-15,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-16,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-17,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-18,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-19,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-20,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-21,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-22,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-23,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-24,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-25,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-26,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-27,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-28,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-29,L&G Cash Trust I Acc,0.9843,Bonds
2021-06-30,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-01,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-02,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-03,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-04,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-05,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-06,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-07,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-08,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-09,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-10,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-11,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-12,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-13,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-14,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-15,L&G Cash Trust I Acc,0.9843,Bonds
2021-07-16,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-17,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-18,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-19,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-20,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-21,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-22,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-23,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-24,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-25,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-26,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-27,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-28,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-29,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-30,L&G Cash Trust I Acc,0.9842,Bonds
2021-07-31,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-01,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-02,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-03,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-04,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-05,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-06,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-07,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-08,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-09,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-10,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-11,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-12,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-13,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-14,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-15,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-16,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-17,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-18,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-19,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-20,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-21,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-22,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-23,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-24,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-25,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-26,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-27,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-28,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-29,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-30,L&G Cash Trust I Acc,0.9842,Bonds
2021-08-31,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-01,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-02,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-03,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-04,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-05,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-06,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-07,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-08,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-09,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-10,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-11,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-12,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-13,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-14,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-15,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-16,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-17,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-18,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-19,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-20,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-21,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-22,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-23,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-24,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-25,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-26,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-27,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-28,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-29,L&G Cash Trust I Acc,0.9841,Bonds
2021-09-30,L&G Cash Trust I Acc,0.9841,Bonds
2021-10-01,L&G Cash Trust I Acc,0.9841,Bonds
2021-10-02,L&G Cash Trust I Acc,0.9841,Bonds
2021-10-03,L&G Cash Trust I Acc,0.9841,Bonds
2021-10-04,L&G Cash Trust I Acc,0.984,Bonds
2021-10-05,L&G Cash Trust I Acc,0.984,Bonds
2021-10-06,L&G Cash Trust I Acc,0.984,Bonds
2021-10-07,L&G Cash Trust I Acc,0.984,Bonds
2021-10-08,L&G Cash Trust I Acc,0.984,Bonds
2021-10-09,L&G Cash Trust I Acc,0.984,Bonds
2021-10-10,L&G Cash Trust I Acc,0.984,Bonds
2021-10-11,L&G Cash Trust I Acc,0.984,Bonds
2021-10-12,L&G Cash Trust I Acc,0.984,Bonds
2021-10-13,L&G Cash Trust I Acc,0.984,Bonds
2021-10-14,L&G Cash Trust I Acc,0.9839,Bonds
2021-10-15,L&G Cash Trust I Acc,0.9839,Bonds
2021-10-16,L&G Cash Trust I Acc,0.9839,Bonds
2021-10-17,L&G Cash Trust I Acc,0.9839,Bonds
2021-10-18,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-19,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-20,L&G Cash Trust I Acc,0.9837,Bonds
2021-10-21,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-22,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-23,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-24,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-25,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-26,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-27,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-28,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-29,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-30,L&G Cash Trust I Acc,0.9838,Bonds
2021-10-31,L&G Cash Trust I Acc,0.9838,Bonds
2021-11-01,L&G Cash Trust I Acc,0.9838,Bonds
2021-11-02,L&G Cash Trust I Acc,0.9838,Bonds
2021-11-03,L&G Cash Trust I Acc,0.9838,Bonds
2021-11-04,L&G Cash Trust I Acc,0.9838,Bonds
2021-11-05,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-06,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-07,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-08,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-09,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-10,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-11,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-12,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-13,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-14,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-15,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-16,L&G Cash Trust I Acc,0.9838,Bonds
2021-11-17,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-18,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-19,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-20,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-21,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-22,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-23,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-24,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-25,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-26,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-27,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-28,L&G Cash Trust I Acc,0.9839,Bonds
2021-11-29,L&G Cash Trust I Acc,0.984,Bonds
2021-11-30,L&G Cash Trust I Acc,0.984,Bonds
2021-12-01,L&G Cash Trust I Acc,0.984,Bonds
2021-12-02,L&G Cash Trust I Acc,0.9839,Bonds
2021-12-03,L&G Cash Trust I Acc,0.9839,Bonds
2021-12-04,L&G Cash Trust I Acc,0.9839,Bonds
2021-12-05,L&G Cash Trust I Acc,0.9839,Bonds
2021-12-06,L&G Cash Trust I Acc,0.9839,Bonds
2021-12-07,L&G Cash Trust I Acc,0.9839,Bonds
