Date,ASI Global Inflation-Link Bd P1 Acc,Allianz Strategic Bond C Inc,Allianz Technology Trust Ord,Baillie Gifford Global Inc Growth B Acc,BlackRock European Absolute Alpha D Acc,BlackRock Throgmorton Trust Ord,BlackRock World Mining Trust Ord,Fidelity Asian Values Ord,Fidelity China Special Ord,Fidelity Global Technology W-Acc-GBP,Fundsmith Equity I Acc,HarbourVest Global Priv Equity Ord,HgCapital Trust Ord,Invesco EQQQ NASDAQ-100 ETF GBP,JPM Global Macro Opportunities C Net Acc,JPMorgan China Growth & Income Ord,Janus Henderson Mlt-Ast AbsRet I Acc,Jupiter Strategic AbsRt Bd I £ H Acc,JupiterMerian Glb Eq AbsRt I £ H Acc,L&G All Stocks Index Linked Gt Idx I Acc,L&G Battery Value-Chain ETF GBP,Merian Global Strategic Bond I GBP Acc,Montanaro European Smaller Ord,Pacific Horizon Ord,Pictet - Global Envir Opps I dy GBP,Rathbone Ethical Bond I Inc,Rathbone Global Opportunities S Acc,Rathbone Multi Asset Enhanced Gr S Acc,Rathbone Multi Asset Strategic Gr S Acc,RobecoSAM Sustainable Water Eqs I GBP,Royal London Sterl Extra Yld Bd A,Royal London Sustainable Div C Acc,Scottish Mortgage Ord,Stewart Inv APAC Ldrs Sstby B GBP Acc,Threadneedle (Lux) Glb Smlr Coms GBP ZGH,Trojan Fund X Accumulation,VT Argonaut Absolute Return R GBP Acc,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,Vanguard Glb Bd Idx £ H Acc,WisdomTree Physical Gold GBP,iShares Core S&P 500 ETF USD Acc GBP,iShares Global Water ETF USD Dist GBP,iShares S&P SmallCap 600 ETF USD Dist GBP,NASDAQ Composite,S&P 500
12/04/2018,0.003666201,0.000470019,0,-0.003062787,-0.000738007,-0.009727626,0,0.00255102,0.002083333,0.001247401,-0.004280288,0,-0.007022472,0.006892616,-0.001304631,-0.006711409,0,0.002238888,-0.001579511,-0.004431315,-0.002058591,0.000857633,0,0.004329004,0.005249031,0.000101926,-0.004790419,-0.000294221,0.000195046,-0.002160138,-0.000670354,-0.00124533,0.004908523,0.002237367,0.009387908,-0.000712831,0.001403669,0.002114398,9.85E-05,-0.020562476,0.004964775,0.001418943,0.00605042,0.010074963,0.00825075
13/04/2018,-0.004000696,-0.003355705,-0.011952191,-0.003840246,-0.000738552,-0.00589391,0.004054054,-0.015267176,-0.033264033,-0.005398671,-0.006149116,0.003395586,0.00990099,-0.004883366,0.006531679,-0.016891892,0,0.000250436,0.002599017,-0.008160237,0.002618216,-0.000856898,-0.018987342,-0.002873563,-0.000771376,0.000101916,0.003080625,0.00147154,0.000585023,0.000324722,0.001173906,0.000623441,-0.006216696,-0.005331258,-0.004092262,-0.004280037,0.005520215,-0.001840047,0.000354513,0.00433213,-0.003753484,0.002479632,-0.005902662,-0.004705731,-0.002886625
16/04/2018,0.000174642,-0.001750842,0,0.00077101,-0.000739098,-0.003952569,-0.014804845,0.007751938,-0.019354839,-0.005010438,-0.000744751,-0.001692047,0.00280112,-0.003198528,-0.004542505,0.010309278,0.00087108,0.001902835,-0.00129614,-0.005235602,-0.004114901,0.000857633,0.006451613,0.008645533,0.000653207,0.000917151,-0.003503047,-0.003820383,-0.002208796,0.001695221,-0.000167504,-0.001869159,-0.004915103,-0.001343649,0.004856182,0.000409375,0.002346171,1.31E-05,-0.001987147,-0.002267323,0.000166219,-0.000706714,0.003136903,0.006983583,0.008109038
17/04/2018,-0.002269949,-0.00074204,0.014112903,-0.002311248,-0.000739645,-0.003968254,0.013661202,-0.002564103,0.010964912,0.015946286,0.00300989,-0.001694915,-0.001396648,0.024,0.001303781,-0.008503401,0.000870322,-0.001179516,0.000620697,-0.003759398,0.007469209,0,-0.009615385,-0.007142857,0.012521512,0.001628996,0.004526629,5.90E-05,6.51E-05,0.006085266,0.001675322,-0.00062422,0.021104625,-0.005707104,0.004832714,-0.000613811,-0.001886343,0.00960105,0.002315585,-0.001607361,0.013960059,0.01096181,0.014406969,0.017442067,0.010661505
18/04/2018,0.00140007,0.002902856,0.011928429,0.011583012,-0.001480385,0.003984064,0.043126685,0.007712082,0.00867679,0.005782734,0.01900543,0.005093379,-0.004195804,0.01017342,0.006510417,-0.005145798,0.002608696,2.00E-05,0.001466193,0.001509434,0.012303809,0.000856898,0.01618123,-0.001438849,0.006857344,0.001727993,0.020709492,0.006017699,0.0046875,0.010307434,0.00167252,0.011242973,0.013632366,0.013234398,0.003329634,0.00399222,0.012712183,0.008598865,-0.001284067,0.010214845,0.008304423,0.008044771,0.010679291,0.001942033,0.000831366
19/04/2018,-0.001048584,-0.001548196,0.007858546,0.003816794,-0.00148258,0,0,0,0,-0.00862423,-0.000841397,0.008445946,0.011235955,-0.006501509,0.001940492,0.005172414,0.001734605,0.002391794,-0.003885354,-0.007535795,0.00077912,-0.000856164,0,-0.002881844,-0.009255486,-0.001725013,0.004508735,0.003870514,0.002786418,-0.002515144,-0.000333946,0.001852996,0.000433839,0.005077856,-0.004056047,-0.002243067,-0.000841132,-0.002694265,-0.0040019,-0.003626971,-0.006068652,-0.000173491,-0.00751634,-0.007838011,-0.005726125
20/04/2018,-0.005948216,0.001011259,0.001949318,-0.003802281,-0.004454343,0.005952381,-0.003875969,0.007653061,0.006451613,-0.001657001,-0.006652632,0.011725293,-0.001388889,-0.004491018,-0.006455778,-0.006861063,0.003463203,0.000149754,-0.003222159,-0.00531511,0.007084469,-0.001713796,0.006369427,0.007225434,0.008049354,-0.001321407,-0.001916962,0.002278304,0.002390953,0.009056041,0.001252714,0.001849568,0.004336513,0.009126086,0.003702332,-0.005211527,-0.012572025,0.006449487,9.62E-05,0.008604048,0.002998337,0.003296894,0.004609812,-0.012700941,-0.008536532
23/04/2018,-0.000879972,-0.001953125,-0.007782101,0,0.000745712,0.00591716,-0.002594034,-0.012658228,0.006410256,0.006639004,-0.001186843,0.008278146,0.001390821,0.013533835,0,-0.015544041,0.000862813,0.000459178,-0.000510407,-0.001526718,0.005024737,-0.001716738,0,-0.004304161,0.003788541,-0.001323155,-0.00196749,0.001282275,0.000386797,0.002217295,8.34E-05,0,-0.000431779,0.001548256,0.00147547,-0.001746276,0.001280701,0.004073308,-0.001037656,-0.005632416,0.010517162,0.009339329,0.010706872,-0.002453046,5.62E-05
24/04/2018,-0.002113792,-0.001214657,0.003921569,0.006870229,0.001490313,0.015686275,0.007802341,0.01025641,0.008492569,-0.008656224,0.002178464,0.008210181,0.0125,-0.02111064,0.001949318,0.010526316,0.001724138,-0.000249439,0.000964594,0,-0.004230444,0,0.009493671,0.004322767,-0.009406573,-0.00050958,-0.002628491,0.002386635,0.001611032,-0.012291052,-0.000500417,0.002461538,-0.006479482,0.000837944,-0.006629834,0.000617411,-0.001570155,-0.009551259,-0.000525855,0.002639683,-0.00588963,-0.002741604,-0.000432386,-0.01700895,-0.013380562
25/04/2018,-0.00141218,-0.001689075,-0.0234375,-0.012130402,-0.001488095,0,-0.016774194,-0.020304569,-0.010526316,-0.013305613,-0.018773114,-0.003257329,-0.001371742,-0.006842196,-0.00843061,-0.005208333,0,0.000748503,-0.002154073,-0.002293578,-0.010736907,-0.000859845,-0.006269592,-0.010043042,-0.005334115,-0.001631488,-0.020612735,-0.006329849,-0.00463231,-0.002453246,-0.000417223,-0.00859423,-0.009565217,-0.002713822,-0.003707824,-0.002879473,-0.009049405,0.000558776,-0.001063879,-0.004881527,-0.013120519,-0.009278351,-0.010814318,-0.000515154,0.00183706
26/04/2018,0.000530316,0.000947482,0.016,0.001534919,0.000745156,0.011583012,-0.009186352,0,0.004255319,0.007585335,0.000690489,0.004901961,0.027472527,0.016700096,0.002616089,0.001745201,0.000860585,-0.000867614,-0.001079361,0.007662835,0.006012337,0,0.015772871,0.002898551,0.00117862,0.000919212,-0.001729854,0.001051955,0.000258548,0.001924653,0.000166959,0.001857585,0.011852502,0.001360603,0.009676219,0.001340759,-0.001422725,0.008104801,0.001588968,-0.000661412,0.01214364,0.005896635,0.001967858,0.016411223,0.010434205
27/04/2018,0.00335689,0.005949966,0.013779528,0.011494253,0.003723008,0.011450382,0.002649007,0.005181347,0.008474576,0.012128816,0.028520499,0.006504065,0.010695187,0.015482266,-0.000652316,0.003484321,-0.00171969,-0.001097936,-0.000966788,0.008365019,0.006209252,0.000860585,-0.00310559,0.010115607,0.007004532,0.002346939,0.026233453,0.007881371,0.006268174,0.011454591,0.002420499,0.012360939,0.029501085,0.014397017,0.00258017,0.006694819,-0.001194402,0.012188046,0.001410934,0.013071535,0.014706281,0.013448276,0.008947081,0.00015728,0.001113625
30/04/2018,0.002817397,0.00040328,0.009708738,0.009090909,-0.002967359,-0.003773585,0.003963012,0.030927835,0.016806723,0.000413223,0.00539498,0.016155089,0.007936508,0.002660698,0,0.013888889,0.003445306,-9.99E-06,-0.001878522,-0.002262443,0.009179266,0,0.012461059,0.00286123,-0.005260697,0.000916217,-0.000140713,0.005386932,0.004495248,-0.001899202,0.001582015,0.005494505,0,0.011114753,-0.003308824,0.004297115,-0.003441466,-0.002636614,0.000428958,-0.004300958,0.003549885,0,0.002919866,-0.00751844,-0.008187491
01/05/2018,0.003511853,0.000335931,0,-0.000750751,0.000744048,-0.001893939,0.001315789,0.00125,0,0.005782734,-0.003002753,-0.0063593,0.009186352,0.00206394,-0.004569191,0.006849315,0,-0.000969254,-0.001197673,0.009826153,-0.003821753,0,0,0.012838802,0,0.000915378,-0.000187644,0.000979432,0.000447513,0,0.001246986,0,0.00842815,0.000380512,0,-0.003056235,-0.005002707,0.012551382,-0.001975496,0.004428892,-0.004468204,0.001020755,-0.004852275,0.009117989,0.002549045
02/05/2018,-0.000174978,-0.001880583,0.017307692,0.005259204,0.004460967,0.003795066,0.019710907,-0.003745318,0.002066116,0.012731006,0.006079366,0.0048,0.00390117,0.011139134,0.001967213,0,0,-0.000240048,0.00125621,-0.006736527,0.006521906,-0.00171969,0.009230769,0.002816901,0.012222353,-0.002235545,0.007741754,0.00126626,0.000639018,0.005778921,-0.000332116,0.001214329,0.015461763,-0.000394455,0.014754703,-0.000204374,0.00533335,-0.004625639,0.00079709,0.001469788,0.006518661,0.005438477,0.015928053,-0.004179154,-0.007205864
03/05/2018,-0.002100105,0.001480385,-0.015122873,-0.000747384,0.000740192,-0.005671078,-0.003865979,-0.006265664,-0.016494845,-0.0081103,-0.006763312,-0.003184713,-0.002590674,-0.016004989,-0.003926702,-0.003401361,-0.000858369,-0.002321021,-0.00473339,0.002260739,-0.007470651,0,-0.00304878,-0.005617978,0.005398816,0.000203687,-0.002234845,0.00051736,0.000191583,0.005185159,0.001328904,-0.000606428,-0.008641975,-0.001902588,0.001817521,-0.001226492,-0.011951069,0.002768036,0.001336298,0.009675491,-0.015155939,0.000169033,-0.009812287,-0.001795547,-0.002253674
04/05/2018,0.003156787,0.001411006,0.015355086,-0.000747943,0.000739645,0.001901141,0.009055627,0.002522068,0.01048218,0.021259199,0.004855859,0,0.002597403,0.031812421,-0.002628121,0,-0.000859107,-0.001263487,0.002062801,0.009022556,0.011136713,-0.000861326,0.009174312,0.008474576,0.01108609,0.001323694,0.008026131,-0.001264005,-0.000319244,0.009027221,-0.003483743,0.001820388,0.01079286,-0.001934454,0.008345428,0.000716332,-0.004059614,0.01016091,-0.000274673,-0.000161507,0.023178094,0.008619233,0.017880224,0.017137083,0.012811179
07/05/2018,-0.000874126,0,0,0,0,0,0,0,0,0.011208967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001199246,0,0,0,0,-0.000587219,0,0,0,0,0.005757467,0,0,0,0.000254296,0,0,0,0,0.007710509,0.003457946
08/05/2018,0.001049869,-0.001409018,0.024574669,0.008982036,0.002217295,0.001897533,-0.001282051,0.002515723,0.024896266,0.002375297,0.015330352,-0.015974441,-0.002590674,0.010318143,0.003952569,0.027303754,-0.000859845,0.000491978,-0.00497484,-0.005961252,0.012609191,0,0,-0.00280112,0.005589779,-0.001220256,0.016757708,0.005695219,0.004662451,0.008364152,-0.000166472,0.006056935,0.01889117,0.003508573,0.010375671,0.004397178,0.000227513,0.002631791,-0.001661021,-0.001723024,0.00674323,0.003016086,0.015026455,0.000232607,-0.000265641
09/05/2018,-0.004195071,-0.000403145,0.011070111,0,-0.002949853,0.003787879,0.014120668,0.006273526,0.002024291,0.005529226,-0.002188244,-0.001623377,0.005194805,-0.002796353,0.007217848,0,0,-0.001083826,0.003448078,-0.010494753,-0.011101943,-0.004310345,0.003030303,0,0.002949518,-0.002748931,-0.000591877,0.002631278,0.002097902,-0.006443873,-0.000666001,-0.002408188,0.003224506,-0.002678622,0.006373938,-0.002138057,0.006563001,0.001533069,-0.000970143,-0.000107875,-0.000941915,-0.003007016,-0.000834028,0.01004696,0.00968222
10/05/2018,-0.001404248,0,0.02919708,0.005192878,0.00147929,0.005660377,0.018987342,0.002493766,0.018181818,0.018067557,0.00786754,-0.003252033,-0.007751938,0.024221735,0.007166124,0.018272425,0.000860585,0.000311436,-0.000973598,0.003030303,0.015626185,0.001731602,0,0.018258427,0,0.000408372,0.007471186,0.00325194,0.002601028,0,0.002665778,0.005431503,0.026516673,0.003731871,0,0.003571064,-0.000393097,0.016141041,0.001173366,0.009817672,0.020165514,0.011394102,0.01648581,0.008863877,0.009370644
11/05/2018,0.002285112,0,0,0.007380074,0,-0.001876173,0.01863354,0.004975124,0,-0.004243827,0.008350106,0.003262643,0.00390625,-0.002142687,0.006468305,0.001631321,0.00171969,0.00135583,0.001146526,0.006797583,0.004331914,0.001728608,0.018126888,0.002758621,0.013233797,0.001326666,0.011575853,0.004549332,0.004112883,0.012488357,8.31E-05,0.0030012,-0.004892368,0.007647241,0.001759324,0.002643351,0.008717948,-0.002405029,0.000295557,-0.001816239,0.000616111,-0.001656726,-0.000513242,-0.000282288,0.001707596
14/05/2018,-0.000701508,-0.001209921,-0.005319149,-0.001465201,0.002215657,0.001879699,0.002439024,-0.002475248,0,0.002712127,0.002157905,-0.008130081,-0.010376135,0.002027994,0.001285347,0.026058632,0,0.000702071,0.001030692,-0.009752438,0.004536328,-0.000862813,0,0.001375516,-0.00379549,0.000101916,0.001922132,0.000849137,0.000882223,-0.002112508,-8.31E-05,0,0,0.000293505,-0.003161222,-0.00141959,0.001203291,-0.000735386,-0.001331321,-0.00481644,5.13E-05,-0.002655161,-0.005135052,0.001140089,0.00088349
15/05/2018,-0.003159003,-0.001682482,-0.008912656,-0.002934703,0.00073692,-0.005628518,0.003649635,0.001240695,-0.005952381,-0.007341577,0.000430652,0.001639344,-0.003931848,-0.011429025,-0.001925546,-0.00952381,0.000858369,-0.00149336,0.003775312,-0.001515152,-0.001998816,-0.002590674,0,-0.008241758,-0.00509861,-0.000203811,-0.00017846,0.001414027,0.000818485,-0.009697135,0,0.000598444,-0.012782694,-0.002389269,-0.001057082,-0.00030463,0.002950817,-0.000513839,-0.00263681,-0.012852226,-0.003642894,-0.008652246,0.003819552,-0.008053888,-0.00684214
16/05/2018,-0.002816901,-0.000606714,-0.003597122,-0.002207506,0.001472754,0.01509434,0.012121212,0.008674102,0.005988024,0.005449591,-0.00266351,0.006546645,-0.005263158,0.007265866,-0.00192926,0.019230769,0.000857633,-0.002007508,-0.001310691,0.002276176,0.002670425,-0.003463203,0.026706231,0.013850416,0.003266318,-0.001325043,-0.002989737,0.000225925,0.000125818,0.000758542,-0.000332336,-0.001794258,0.008964143,0.004719954,0.005996473,-0.002336211,-0.002541397,0.002431415,-0.001099577,-0.003159558,0.003656213,-0.002349782,0.005964624,0.006348241,0.004060562
17/05/2018,-0.000529661,-0.002091062,0.007220217,-0.002212389,0,-0.007434944,0,-0.004914005,0.001984127,0.002710027,0.000971136,-0.003252033,0,0.003148414,0.00128866,-0.011006289,-0.001713796,7.04E-05,-0.001940086,-0.005299016,0.013094622,-0.00086881,0.011560694,-0.00136612,0.000785855,-0.000918555,0.003356756,0.002766955,0.001446723,0.003479759,-0.000914229,0.001198322,0.008884501,-0.008140961,0.002805049,0.000305437,-0.006310611,-0.000718474,-0.001117934,-0.001584786,0.003283735,-0.000672948,0.013085259,-0.002139625,-0.000855872
18/05/2018,-0.003003003,0.000337975,-0.005376344,0.002956393,0.000735294,0.005617978,-0.014371257,0.004938272,0.005940594,0.001930502,0.001320541,0.008156607,-0.010582011,-0.005204402,-0.001287001,0,0,-0.000362053,0.000228689,0,-0.007156419,-0.00173913,-0.005714286,0.001367989,0.003421392,-0.001225866,0.001025961,0.002252506,0.001821494,0.010368743,0.001663755,0.001795332,-0.007827789,0.001827074,0.002447552,0.001017812,0.001124741,0.000505196,0.001609429,0.004926108,-0.001892196,0.003030303,0.001513623,-0.003810428,-0.002632195
21/05/2018,0.001771793,0.004392189,0.014414414,0.003684598,-0.000734754,0,0.008505468,0.001228501,0.011811024,0.008092486,0.011250168,0.004854369,0.004010695,0.004872204,-0.005798969,0.00317965,0.000858369,-0.00347093,0.002972278,0.003805175,0.011106208,-0.00174216,0.00862069,0.00273224,0,0.001125089,0.007753666,0.003090235,0.002821317,0,0.000913545,0.005973716,0.009861933,0.005765831,0,0.00132181,-0.00193171,0.009609932,-0.000111739,0.002233115,0.008300456,0.013763008,0.011486146,0.0053982,0.007386753
22/05/2018,-0.000353732,-0.003431109,-0.005328597,0.003671072,-0.000735294,0.001862197,0.002409639,0.011042945,0.005836576,0.001146789,0.002262263,0.001610306,0.005326232,0.002702488,0.002592353,0.001584786,0,0.002453257,0.001310765,-0.003790751,-0.001309377,0.002617801,0.002849003,0,0.010452767,-0.001225991,0.002520451,0.001568364,0.001625508,0.010907979,-0.000829738,0.001781473,-0.0078125,-0.001548268,0.003836763,0.000507717,0.000710242,-0.001977873,-0.000196079,0.000815173,0.002337517,0.005960265,0.003187568,-0.002107113,-0.003135762
23/05/2018,-0.000353857,0.002902856,-0.007142857,-0.003657644,0,-0.011152416,-0.021634615,-0.002427184,-0.003868472,0.002290951,0.001407403,0,0.006622517,0.000356718,-0.007756949,-0.009493671,0.000857633,-0.001691928,-0.001593625,0.005327245,-0.008303591,0.000870322,-0.017045455,0.002724796,-0.000165957,-0.000716039,-0.00114679,-0.003635143,-0.001810124,0.002588322,0.000830427,-0.001778305,0.001968504,0.001075689,-0.000347464,0.00263879,-0.016944758,0.004410146,0.002021515,0.007276281,-0.001166033,-0.002633311,-0.002482375,0.006437658,0.00324841
24/05/2018,0.003539823,0.001009693,0,0.000734214,0.002943341,0,-0.007371007,-0.01216545,-0.005825243,-0.001904762,0.006841505,0.001607717,-0.005263158,0.004120607,0.000651466,-0.006389776,0.000856898,0.002411048,0.003762399,-0.004542014,-0.016966581,0.002608696,-0.005780347,-0.005434783,-0.001715171,0.000614188,0.004724897,0.000505164,-0.00050025,-0.004962114,0,0.001781473,0.000982318,0.004521414,0.001390337,0.00020245,-0.003907609,-0.004532032,0.001773812,0.007762803,-0.000938991,-0.001650165,-0.004678479,-0.000206005,-0.002023213
25/05/2018,0.000705467,0.004505413,0.017985612,-0.003668379,0.001467351,-0.003759398,-0.002475248,0.007389163,0.00390625,0.012977099,0.003660881,0.006420546,0.005291005,0.013376475,-0.001953125,0.001607717,-0.000856164,-0.002163718,0.001419809,0.010646388,0.006799163,0.000867303,0.00872093,0.015027322,0.003269966,0.002148338,0.006196985,-0.001346424,-0.000813313,-0.00026956,-8.30E-05,0.002371073,0.00686948,0.007585124,0.004859424,0.001922882,-0.011356174,0.001464947,0.001707823,0.003423558,0.006883938,0.007107438,0.00830083,0.001268774,-0.00235722
29/05/2018,0.001938668,0.005556299,0,-0.009572901,-0.000732601,-0.011320755,-0.011166253,-0.007334963,-0.001945525,-0.007159005,-0.000551065,-0.003189793,-0.001315789,-0.000545129,-0.006523157,0.006420546,-0.002570694,-0.007271737,0.00090739,0.015801354,-0.005120594,-0.003466205,-0.020172911,0.004037685,-0.009391227,-0.00040833,-0.001965581,-0.004662659,-0.002567153,-0.008729356,-0.001742594,-0.003548196,-0.004873294,0.004370666,-0.003454231,0.000606061,-0.011080174,-0.009368605,0.002710127,0.002985393,-0.004742923,-0.004923683,0.004265027,-0.005012242,-0.011564187
30/05/2018,0.00474934,-0.002796085,0,0.001486989,-0.002199413,0.011450382,0.003764115,-0.002463054,-0.007797271,0.00227704,-0.004804789,-0.0048,-0.009222661,0.002259623,-0.008535785,-0.006379585,-0.001718213,0.001666159,0.001189869,-0.003703704,-0.004401014,0,-0.002941176,-0.002680965,0.007193843,-0.001531863,-0.00595212,-0.001410994,-0.001883239,0.004522118,0.001246883,-0.002373887,0.000979432,-0.006163688,0.002426343,-0.002927519,0.005154158,0.007164343,-0.001672418,-0.002072924,0.004359949,0.002803892,0.008592593,0.008904151,0.012695791
31/05/2018,0.00070028,-0.006542493,-0.003533569,0.006681514,0,0.01509434,0.00625,-0.007407407,0.009823183,0.004922378,0.007096876,0.003215434,-0.013297872,0.001865817,0.005960265,0.008025682,0,0.001014261,-0.002773062,0.007434944,-0.003521391,0.00173913,0.005899705,0.016129032,-0.006145839,0.001431932,0.006119844,0.001808625,0.000628931,-0.005720282,0.002988792,0.003569304,-0.001956947,0.003204553,-0.005878285,0.003543586,0.004152975,-0.005688578,0.000809338,-0.000266312,-0.00151431,-0.002467105,-0.001762632,-0.002724317,-0.00687956
01/06/2018,0.004548635,-0.001545595,0.010638298,0.004424779,0.000734754,0.014869888,0.004968944,0.009950249,0.005836576,0.006028636,-0.000759699,-0.003205128,0.008086253,0.005897416,0,0.003184713,0.000860585,0.002431759,0.001816015,-0.002214022,0.003533835,0.002604167,0.002932551,0.010582011,0.008412256,0.000919212,-0.000743918,0.001184767,0.001445632,0.009770213,-0.000744971,0.001778305,0.002941176,0.00335954,0.009391304,-0.003329298,0.001584344,0.006211047,-0.001223916,-0.008417688,0.001011071,-0.002638087,-0.001569551,0.015077687,0.01084923
04/06/2018,-0.004528039,-0.001480684,0.010526316,0.002202643,-0.000734214,0.007326007,0.007416564,0.00862069,0.015473888,0.008988764,0.00471896,0.001607717,0.002673797,0.011725681,0.007899934,0.017460317,0.000859845,0,0,-0.00147929,0.014235409,-0.000865801,0.011695906,0.011780105,0.003590962,0.001428571,0.004773375,0.004395357,0.002196699,0.003809588,0.001656726,0.00295858,0.008797654,0.002085821,0.00206754,-0.000101225,-0.000487401,0.006129625,-0.000856019,0.000107458,0.008812686,0.007935196,0.006484575,0.006900663,0.004479598
05/06/2018,0.000524843,-0.001348072,0.010416667,0,0.002939015,0.010909091,0.002453988,0.004884005,0.007619048,0.001484781,0.006732074,-0.008025682,-0.005333333,-0.000152497,0.001959504,0.007800312,0.001718213,-0.00049528,0.00283238,0.002222222,-0.004727783,-0.000866551,0,0.003880983,0.00077067,0.001018953,0.012508716,0.000897666,0.000751503,-0.002989085,0,0.003539823,0.00872093,0.003984937,0.005845942,-0.00040494,0.002607854,-0.001437136,-0.001078444,-0.001826582,-0.003304047,-0.009840905,-0.000195236,0.004128057,0.000702593
06/06/2018,-0.000174856,0.000539957,0.003436426,-0.003663004,0.000732601,0.017985612,0.008567931,0.0036452,0.005671078,0.001111935,-0.000855321,0.001618123,0.018766756,0.000457561,-0.00065189,0.012383901,0,0.000606765,0.002259504,-0.00886918,0.002968901,-0.002601908,0.011560694,0.010309278,0.001155116,-0.001425081,0.000774827,0.001681614,0.001001252,0.00090952,-0.000992392,0.000587889,0.003842459,-0.000463746,-0.000683761,-0.002430626,-0.001346731,0.001453302,-0.003666298,-0.001776103,0.000652955,-0.004306775,0.006151142,0.006727064,0.008567392
07/06/2018,-0.008044771,-0.001753913,0.006849315,0.003676471,-0.000732064,0.003533569,0.004854369,0.004842615,0.007518797,0.000370233,0.00153052,0.001615509,0,-0.00586935,0.00456621,0.01529052,0,0.001667593,-0.005297864,-0.01043997,0.008288315,-0.000869565,0,-0.00255102,-0.002856986,-0.00224261,0.004387285,0.001398993,0.000687672,0.001245246,0.000165563,-0.000587544,0.011483254,0.001064381,-0.004447485,-0.000609137,0.003194437,0.001634205,0.000400946,-0.002048849,0.004216338,0.003327233,-0.003008248,-0.007044963,-0.000714188
08/06/2018,-0.001057828,0.006487363,-0.003401361,-0.007326007,0.001465201,0.003521127,-0.004830918,-0.012048193,-0.014925373,-0.004441155,-0.003885205,0.003225806,0,0.000613403,-0.005844156,-0.018072289,0,-0.0070225,-0.001699813,0.006028636,-0.004990826,-0.003481288,-0.005714286,-0.002557545,-0.000275497,0.000715161,-0.008736242,-0.005196982,-0.002748797,0.000705882,0.000579374,-0.003527337,-0.000946074,-0.001594875,0.008934708,0.001117432,-0.005456667,0.001182075,0.00117084,0.001945,0.000949691,-0.00116067,0.004769321,0.001367367,0.003125904
11/06/2018,0.001235439,-0.006378407,-0.017064846,0.009594096,0.002926116,-0.007017544,-0.004854369,0.002439024,-0.001893939,0.007806691,0.012377139,-0.004823151,-0.007894737,0.005708812,0.000653168,-0.006134969,0.002572899,0.00404414,0.001872978,-0.002247191,0.008999041,0.001746725,0.017241379,0.007692308,0.002755732,-0.000510465,0.011923791,0.006291428,0.003570757,0.003426153,0.000744478,0.005899705,0.002840909,0.007345412,0.001021798,0.004667681,0.000760277,0.003374164,9.44E-05,0.004313831,0.0066665,0.004316069,0.004746682,0.001886128,0.001068708
12/06/2018,0.001057641,-0.001554159,0.006944444,0,0,0.007067138,-0.007317073,0.00486618,0.017077799,0.002582073,-0.004006781,0,0.00265252,0.002285801,0,0.009259259,0.000855432,0.002155609,-0.003625651,-0.003003003,-0.002704876,0.002615519,0.014124294,-0.010178117,0.002363417,-0.000306435,-0.000811168,-0.000111645,-6.24E-05,0.004586081,0.000413291,-0.002346041,0.010387158,-0.000338841,0.009867302,0.000101,-0.003161141,0.004193247,-0.001577849,-0.003436242,-0.000669676,-0.00231405,0.002506749,0.005725883,0.001743385
13/06/2018,0.00264131,0.000541419,0.010344828,0.006578947,0,-0.003508772,0.006142506,-0.002421308,-0.001865672,0.006622517,0.008252102,0.001615509,0.010582011,0.010984834,-0.003916449,0,-0.001709402,-0.001787427,-0.00278599,0.014307229,-0.000439818,-0.000869565,0.008356546,0.010282776,-0.003509349,0.00224788,0.010639207,0.003405538,0.002309757,-0.004965012,0.000330497,0.004703116,0.010280374,0.002318455,0.001347709,0.001817815,0.000845422,-0.003523224,0.001929855,0.001508539,0.004020749,0.001491054,0.000288517,-0.001050112,-0.004026128
14/06/2018,0.002283105,-0.001420455,0.013651877,-0.013798112,-0.000729395,-0.01056338,-0.002442002,-0.007281553,-0.001869159,0,-0.006419766,-0.00483871,0.007853403,0.003383713,-0.00327654,-0.018348624,-0.001712329,-0.000708158,-0.001197332,0.001484781,-0.001100029,-0.000870322,0,-0.020356234,0.004292082,0.001019472,-0.005792077,-0.005508262,-0.004422023,-0.001306051,0.001734534,-0.005266238,0.011100833,-0.015041866,0.013122476,-0.00483871,-0.005078332,0.0025986,0.002223677,0.007746517,-0.00022248,-0.002150538,-0.004326507,0.008490435,0.00247155
15/06/2018,0.004030138,0.005418953,-0.003367003,0.006627393,0.002189781,-0.017793594,-0.020807834,0.009779951,-0.02247191,-0.004020468,0.01215023,0.012965964,0.002597403,0.00011241,-0.00591716,0.012461059,-0.000857633,-0.003664784,0.001883777,0.005189029,-0.008516262,-0.00087108,0.011049724,-0.007792208,-0.002849159,0.003157144,0.010546011,0.004755511,0.004003754,-0.001475421,0.000164908,0.007058824,-0.000914913,0.008652063,-0.002324809,0.004051864,-0.005275427,0.000481126,0.001164994,-0.015747611,-0.001928593,-0.00397878,0.004828119,-0.001888942,-0.001017103
