Date,Name,Close,High,Low,Open,Volume
02/24/1991,HgCapital Trust Ord,0.098,,,,
02/25/1991,HgCapital Trust Ord,0.098,,,,
02/26/1991,HgCapital Trust Ord,0.098,,,,
02/27/1991,HgCapital Trust Ord,0.098,,,,
02/28/1991,HgCapital Trust Ord,0.099,,,,
03/01/1991,HgCapital Trust Ord,0.099,,,,
03/02/1991,HgCapital Trust Ord,0.099,,,,
03/03/1991,HgCapital Trust Ord,0.099,,,,
03/04/1991,HgCapital Trust Ord,0.099,,,,
03/05/1991,HgCapital Trust Ord,0.099,,,,
03/06/1991,HgCapital Trust Ord,0.099,,,,
03/07/1991,HgCapital Trust Ord,0.099,,,,
03/08/1991,HgCapital Trust Ord,0.099,,,,
03/09/1991,HgCapital Trust Ord,0.099,,,,
03/10/1991,HgCapital Trust Ord,0.099,,,,
03/11/1991,HgCapital Trust Ord,0.099,,,,
03/12/1991,HgCapital Trust Ord,0.099,,,,
03/13/1991,HgCapital Trust Ord,0.099,,,,
03/14/1991,HgCapital Trust Ord,0.099,,,,
03/15/1991,HgCapital Trust Ord,0.099,,,,
03/16/1991,HgCapital Trust Ord,0.099,,,,
03/17/1991,HgCapital Trust Ord,0.099,,,,
03/18/1991,HgCapital Trust Ord,0.099,,,,
03/19/1991,HgCapital Trust Ord,0.099,,,,
03/20/1991,HgCapital Trust Ord,0.099,,,,
03/21/1991,HgCapital Trust Ord,0.099,,,,
03/22/1991,HgCapital Trust Ord,0.099,,,,
03/23/1991,HgCapital Trust Ord,0.099,,,,
03/24/1991,HgCapital Trust Ord,0.099,,,,
03/25/1991,HgCapital Trust Ord,0.09698,,,,
03/26/1991,HgCapital Trust Ord,0.09698,,,,
03/27/1991,HgCapital Trust Ord,0.09698,,,,
03/28/1991,HgCapital Trust Ord,0.09698,,,,
03/29/1991,HgCapital Trust Ord,0.097,,,,
03/30/1991,HgCapital Trust Ord,0.097,,,,
03/31/1991,HgCapital Trust Ord,0.097,,,,
04/01/1991,HgCapital Trust Ord,0.097,,,,
04/02/1991,HgCapital Trust Ord,0.09698,,,,
04/03/1991,HgCapital Trust Ord,0.09698,,,,
04/04/1991,HgCapital Trust Ord,0.09698,,,,
04/05/1991,HgCapital Trust Ord,0.09698,,,,
04/06/1991,HgCapital Trust Ord,0.09698,,,,
04/07/1991,HgCapital Trust Ord,0.09698,,,,
04/08/1991,HgCapital Trust Ord,0.09698,,,,
04/09/1991,HgCapital Trust Ord,0.09698,,,,
04/10/1991,HgCapital Trust Ord,0.09698,,,,
04/11/1991,HgCapital Trust Ord,0.09698,,,,
04/12/1991,HgCapital Trust Ord,0.09698,,,,
04/13/1991,HgCapital Trust Ord,0.09698,,,,
04/14/1991,HgCapital Trust Ord,0.09698,,,,
04/15/1991,HgCapital Trust Ord,0.09698,,,,
04/16/1991,HgCapital Trust Ord,0.09698,,,,
04/17/1991,HgCapital Trust Ord,0.09698,,,,
04/18/1991,HgCapital Trust Ord,0.09698,,,,
04/19/1991,HgCapital Trust Ord,0.09698,,,,
04/20/1991,HgCapital Trust Ord,0.09698,,,,
04/21/1991,HgCapital Trust Ord,0.09698,,,,
04/22/1991,HgCapital Trust Ord,0.09698,,,,
04/23/1991,HgCapital Trust Ord,0.09698,,,,
04/24/1991,HgCapital Trust Ord,0.09698,,,,
04/25/1991,HgCapital Trust Ord,0.09698,,,,
04/26/1991,HgCapital Trust Ord,0.09698,,,,
04/27/1991,HgCapital Trust Ord,0.09698,,,,
04/28/1991,HgCapital Trust Ord,0.09698,,,,
04/29/1991,HgCapital Trust Ord,0.09698,,,,
04/30/1991,HgCapital Trust Ord,0.09698,,,,
05/01/1991,HgCapital Trust Ord,0.09698,,,,
05/02/1991,HgCapital Trust Ord,0.09698,,,,
05/03/1991,HgCapital Trust Ord,0.09698,,,,
05/04/1991,HgCapital Trust Ord,0.09698,,,,
05/05/1991,HgCapital Trust Ord,0.09698,,,,
05/06/1991,HgCapital Trust Ord,0.09698,,,,
05/07/1991,HgCapital Trust Ord,0.09698,,,,
05/08/1991,HgCapital Trust Ord,0.09698,,,,
05/09/1991,HgCapital Trust Ord,0.09698,,,,
05/10/1991,HgCapital Trust Ord,0.09698,,,,
05/11/1991,HgCapital Trust Ord,0.09698,,,,
05/12/1991,HgCapital Trust Ord,0.09698,,,,
05/13/1991,HgCapital Trust Ord,0.09698,,,,
05/14/1991,HgCapital Trust Ord,0.09698,,,,
05/15/1991,HgCapital Trust Ord,0.09698,,,,
05/16/1991,HgCapital Trust Ord,0.09698,,,,
05/17/1991,HgCapital Trust Ord,0.09698,,,,
05/18/1991,HgCapital Trust Ord,0.09698,,,,
05/19/1991,HgCapital Trust Ord,0.09698,,,,
05/20/1991,HgCapital Trust Ord,0.09698,,,,
05/21/1991,HgCapital Trust Ord,0.09698,,,,
05/22/1991,HgCapital Trust Ord,0.09698,,,,
05/23/1991,HgCapital Trust Ord,0.09698,,,,
