Date,Name,NAV
11/03/2020,Baillie Gifford Global Discovery B Acc,24.06,
11/04/2020,Baillie Gifford Global Discovery B Acc,24.46,
11/05/2020,Baillie Gifford Global Discovery B Acc,25.62,
11/06/2020,Baillie Gifford Global Discovery B Acc,25.47,
11/07/2020,Baillie Gifford Global Discovery B Acc,25.47,
11/08/2020,Baillie Gifford Global Discovery B Acc,25.47,
11/09/2020,Baillie Gifford Global Discovery B Acc,26.34,
11/10/2020,Baillie Gifford Global Discovery B Acc,24.84,
11/11/2020,Baillie Gifford Global Discovery B Acc,24.41,
11/12/2020,Baillie Gifford Global Discovery B Acc,25.24,
11/13/2020,Baillie Gifford Global Discovery B Acc,25.28,
11/14/2020,Baillie Gifford Global Discovery B Acc,25.28,
11/15/2020,Baillie Gifford Global Discovery B Acc,25.28,
11/16/2020,Baillie Gifford Global Discovery B Acc,25.37,
11/17/2020,Baillie Gifford Global Discovery B Acc,25.42,
11/18/2020,Baillie Gifford Global Discovery B Acc,25.34,
11/19/2020,Baillie Gifford Global Discovery B Acc,25.53,
11/20/2020,Baillie Gifford Global Discovery B Acc,25.91,
11/21/2020,Baillie Gifford Global Discovery B Acc,25.91,
11/22/2020,Baillie Gifford Global Discovery B Acc,25.91,
11/23/2020,Baillie Gifford Global Discovery B Acc,26.01,
11/24/2020,Baillie Gifford Global Discovery B Acc,26.06,
11/25/2020,Baillie Gifford Global Discovery B Acc,25.89,
11/26/2020,Baillie Gifford Global Discovery B Acc,26.28,
11/27/2020,Baillie Gifford Global Discovery B Acc,26.36,
11/28/2020,Baillie Gifford Global Discovery B Acc,26.36,
11/29/2020,Baillie Gifford Global Discovery B Acc,26.36,
11/30/2020,Baillie Gifford Global Discovery B Acc,27.1,
12/01/2020,Baillie Gifford Global Discovery B Acc,26.63,
12/02/2020,Baillie Gifford Global Discovery B Acc,26.53,
12/03/2020,Baillie Gifford Global Discovery B Acc,26.3,
12/04/2020,Baillie Gifford Global Discovery B Acc,26.58,
12/05/2020,Baillie Gifford Global Discovery B Acc,26.58,
12/06/2020,Baillie Gifford Global Discovery B Acc,26.58,
12/07/2020,Baillie Gifford Global Discovery B Acc,27.04,
12/08/2020,Baillie Gifford Global Discovery B Acc,27.23,
12/09/2020,Baillie Gifford Global Discovery B Acc,27.37,
12/10/2020,Baillie Gifford Global Discovery B Acc,26.97,
12/11/2020,Baillie Gifford Global Discovery B Acc,27.61,
12/12/2020,Baillie Gifford Global Discovery B Acc,27.61,
12/13/2020,Baillie Gifford Global Discovery B Acc,27.61,
12/14/2020,Baillie Gifford Global Discovery B Acc,27.35,
12/15/2020,Baillie Gifford Global Discovery B Acc,27.8,
12/16/2020,Baillie Gifford Global Discovery B Acc,27.66,
12/17/2020,Baillie Gifford Global Discovery B Acc,27.67,
12/18/2020,Baillie Gifford Global Discovery B Acc,28.33,
12/19/2020,Baillie Gifford Global Discovery B Acc,28.33,
12/20/2020,Baillie Gifford Global Discovery B Acc,28.33,
12/21/2020,Baillie Gifford Global Discovery B Acc,28.72,
12/22/2020,Baillie Gifford Global Discovery B Acc,28.85,
