Date,Name,NAV
03/26/2020,L&G Global Technology Index I Acc,0.6013,
03/27/2020,L&G Global Technology Index I Acc,0.5844,
03/28/2020,L&G Global Technology Index I Acc,0.5844,
03/29/2020,L&G Global Technology Index I Acc,0.5844,
03/30/2020,L&G Global Technology Index I Acc,0.5852,
03/31/2020,L&G Global Technology Index I Acc,0.5947,
04/01/2020,L&G Global Technology Index I Acc,0.5734,
04/02/2020,L&G Global Technology Index I Acc,0.5655,
04/03/2020,L&G Global Technology Index I Acc,0.5803,
04/04/2020,L&G Global Technology Index I Acc,0.5803,
04/05/2020,L&G Global Technology Index I Acc,0.5803,
04/06/2020,L&G Global Technology Index I Acc,0.5971,
04/07/2020,L&G Global Technology Index I Acc,0.6238,
04/08/2020,L&G Global Technology Index I Acc,0.6111,
04/09/2020,L&G Global Technology Index I Acc,0.6256,
04/10/2020,L&G Global Technology Index I Acc,0.6256,
04/11/2020,L&G Global Technology Index I Acc,0.6256,
04/12/2020,L&G Global Technology Index I Acc,0.6256,
04/13/2020,L&G Global Technology Index I Acc,0.6256,
04/14/2020,L&G Global Technology Index I Acc,0.6346,
04/15/2020,L&G Global Technology Index I Acc,0.6319,
04/16/2020,L&G Global Technology Index I Acc,0.637,
04/17/2020,L&G Global Technology Index I Acc,0.6522,
04/18/2020,L&G Global Technology Index I Acc,0.6522,
04/19/2020,L&G Global Technology Index I Acc,0.6522,
04/20/2020,L&G Global Technology Index I Acc,0.6492,
04/21/2020,L&G Global Technology Index I Acc,0.6407,
04/22/2020,L&G Global Technology Index I Acc,0.6423,
04/23/2020,L&G Global Technology Index I Acc,0.6509,
04/24/2020,L&G Global Technology Index I Acc,0.6424,
04/25/2020,L&G Global Technology Index I Acc,0.6424,
04/26/2020,L&G Global Technology Index I Acc,0.6424,
04/27/2020,L&G Global Technology Index I Acc,0.6586,
04/28/2020,L&G Global Technology Index I Acc,0.6568,
04/29/2020,L&G Global Technology Index I Acc,0.6638,
04/30/2020,L&G Global Technology Index I Acc,0.6706,
05/01/2020,L&G Global Technology Index I Acc,0.6603,
05/02/2020,L&G Global Technology Index I Acc,0.6603,
05/03/2020,L&G Global Technology Index I Acc,0.6603,
05/04/2020,L&G Global Technology Index I Acc,0.654,
05/05/2020,L&G Global Technology Index I Acc,0.67,
05/06/2020,L&G Global Technology Index I Acc,0.6791,
05/07/2020,L&G Global Technology Index I Acc,0.6913,
05/08/2020,L&G Global Technology Index I Acc,0.6913,
05/09/2020,L&G Global Technology Index I Acc,0.6913,
05/10/2020,L&G Global Technology Index I Acc,0.6913,
05/11/2020,L&G Global Technology Index I Acc,0.697,
05/12/2020,L&G Global Technology Index I Acc,0.7028,
05/13/2020,L&G Global Technology Index I Acc,0.6958,
05/14/2020,L&G Global Technology Index I Acc,0.678,
05/15/2020,L&G Global Technology Index I Acc,0.6924,
05/16/2020,L&G Global Technology Index I Acc,0.6924,
05/17/2020,L&G Global Technology Index I Acc,0.6924,
05/18/2020,L&G Global Technology Index I Acc,0.707,
05/19/2020,L&G Global Technology Index I Acc,0.7117,
05/20/2020,L&G Global Technology Index I Acc,0.7208,
05/21/2020,L&G Global Technology Index I Acc,0.7252,
05/22/2020,L&G Global Technology Index I Acc,0.7219,
05/23/2020,L&G Global Technology Index I Acc,0.7219,
05/24/2020,L&G Global Technology Index I Acc,0.7219,
05/25/2020,L&G Global Technology Index I Acc,0.7219,
05/26/2020,L&G Global Technology Index I Acc,0.7234,
05/27/2020,L&G Global Technology Index I Acc,0.7114,
05/28/2020,L&G Global Technology Index I Acc,0.7203,
05/29/2020,L&G Global Technology Index I Acc,0.7182,
05/30/2020,L&G Global Technology Index I Acc,0.7182,
05/31/2020,L&G Global Technology Index I Acc,0.7182,
06/01/2020,L&G Global Technology Index I Acc,0.7185,
06/02/2020,L&G Global Technology Index I Acc,0.7138,
06/03/2020,L&G Global Technology Index I Acc,0.7246,
06/04/2020,L&G Global Technology Index I Acc,0.7269,
06/05/2020,L&G Global Technology Index I Acc,0.7263,
06/06/2020,L&G Global Technology Index I Acc,0.7263,
06/07/2020,L&G Global Technology Index I Acc,0.7263,
06/08/2020,L&G Global Technology Index I Acc,0.7259,
06/09/2020,L&G Global Technology Index I Acc,0.7331,
06/10/2020,L&G Global Technology Index I Acc,0.7414,
06/11/2020,L&G Global Technology Index I Acc,0.7366,
06/12/2020,L&G Global Technology Index I Acc,0.7323,
06/13/2020,L&G Global Technology Index I Acc,0.7323,
06/14/2020,L&G Global Technology Index I Acc,0.7323,
06/15/2020,L&G Global Technology Index I Acc,0.7171,
06/16/2020,L&G Global Technology Index I Acc,0.744,
06/17/2020,L&G Global Technology Index I Acc,0.7488,
06/18/2020,L&G Global Technology Index I Acc,0.7548,
06/19/2020,L&G Global Technology Index I Acc,0.7673,
06/20/2020,L&G Global Technology Index I Acc,0.7673,
06/21/2020,L&G Global Technology Index I Acc,0.7673,
06/22/2020,L&G Global Technology Index I Acc,0.7588,
06/23/2020,L&G Global Technology Index I Acc,0.7688,
06/24/2020,L&G Global Technology Index I Acc,0.7631,
06/25/2020,L&G Global Technology Index I Acc,0.7547,
06/26/2020,L&G Global Technology Index I Acc,0.7635,
06/27/2020,L&G Global Technology Index I Acc,0.7635,
06/28/2020,L&G Global Technology Index I Acc,0.7635,
06/29/2020,L&G Global Technology Index I Acc,0.7517,
06/30/2020,L&G Global Technology Index I Acc,0.7683,
07/01/2020,L&G Global Technology Index I Acc,0.7681,
07/02/2020,L&G Global Technology Index I Acc,0.7774,
07/03/2020,L&G Global Technology Index I Acc,0.7768,
07/04/2020,L&G Global Technology Index I Acc,0.7768,
07/05/2020,L&G Global Technology Index I Acc,0.7768,
07/06/2020,L&G Global Technology Index I Acc,0.7877,
07/07/2020,L&G Global Technology Index I Acc,0.7875,
07/08/2020,L&G Global Technology Index I Acc,0.7875,
07/09/2020,L&G Global Technology Index I Acc,0.793,
07/10/2020,L&G Global Technology Index I Acc,0.7869,
07/11/2020,L&G Global Technology Index I Acc,0.7869,
07/12/2020,L&G Global Technology Index I Acc,0.7869,
07/13/2020,L&G Global Technology Index I Acc,0.8028,
07/14/2020,L&G Global Technology Index I Acc,0.7803,
07/15/2020,L&G Global Technology Index I Acc,0.7926,
07/16/2020,L&G Global Technology Index I Acc,0.7805,
07/17/2020,L&G Global Technology Index I Acc,0.7867,
07/18/2020,L&G Global Technology Index I Acc,0.7867,
07/19/2020,L&G Global Technology Index I Acc,0.7867,
07/20/2020,L&G Global Technology Index I Acc,0.7876,
07/21/2020,L&G Global Technology Index I Acc,0.8019,
07/22/2020,L&G Global Technology Index I Acc,0.7988,
07/23/2020,L&G Global Technology Index I Acc,0.7976,
07/24/2020,L&G Global Technology Index I Acc,0.7618,
07/25/2020,L&G Global Technology Index I Acc,0.7618,
07/26/2020,L&G Global Technology Index I Acc,0.7618,
