Date,Name,NAV
03/26/2009,Baillie Gifford Pacific B Acc,1.709,
03/27/2009,Baillie Gifford Pacific B Acc,1.745,
03/28/2009,Baillie Gifford Pacific B Acc,1.745,
03/29/2009,Baillie Gifford Pacific B Acc,1.745,
03/30/2009,Baillie Gifford Pacific B Acc,1.673,
03/31/2009,Baillie Gifford Pacific B Acc,1.67,
04/01/2009,Baillie Gifford Pacific B Acc,1.662,
04/02/2009,Baillie Gifford Pacific B Acc,1.733,
04/03/2009,Baillie Gifford Pacific B Acc,1.731,
04/04/2009,Baillie Gifford Pacific B Acc,1.731,
04/05/2009,Baillie Gifford Pacific B Acc,1.731,
04/06/2009,Baillie Gifford Pacific B Acc,1.748,
04/07/2009,Baillie Gifford Pacific B Acc,1.726,
04/08/2009,Baillie Gifford Pacific B Acc,1.683,
04/09/2009,Baillie Gifford Pacific B Acc,1.726,
04/10/2009,Baillie Gifford Pacific B Acc,1.726,
04/11/2009,Baillie Gifford Pacific B Acc,1.726,
04/12/2009,Baillie Gifford Pacific B Acc,1.726,
04/13/2009,Baillie Gifford Pacific B Acc,1.726,
04/14/2009,Baillie Gifford Pacific B Acc,1.807,
04/15/2009,Baillie Gifford Pacific B Acc,1.792,
04/16/2009,Baillie Gifford Pacific B Acc,1.796,
04/17/2009,Baillie Gifford Pacific B Acc,1.803,
04/18/2009,Baillie Gifford Pacific B Acc,1.803,
04/19/2009,Baillie Gifford Pacific B Acc,1.803,
